artist,language,position,title,week,year
My Marianne & Jonathan Johansson,English,10,"Come Whatever, Come What May",50,2020
Carola & Zara Larsson,Swedish,1,Säg Mig Var Du Står,51,2020
Agnes,English,2,Fingers Crossed,51,2020
Newkid,Swedish,3,Starkare,51,2020
Benjamin Ingrosso,Swedish,4,Långsamt Farväl,51,2020
Victor Leksell,Swedish,5,Svag,51,2020
Darin,Swedish,6,En Säng Av Rosor,51,2020
My Marianne & Jonathan Johansson,English,7,"Come Whatever, Come What May",51,2020
Smith & Thell,English,8,Year Of The Young,51,2020
Benjamin Ingrosso,Swedish,9,Judy Min Vän,51,2020
Thomas Stenström,Swedish,10,Ser Du Månen Där Du Är Ikväll? (Tillsammans Igen),51,2020
Agnes,English,1,Fingers Crossed,52,2020
Carola & Zara Larsson,Swedish,2,Säg Mig Var Du Står,52,2020
Newkid,Swedish,3,Starkare,52,2020
Benjamin Ingrosso,Swedish,4,Långsamt Farväl,52,2020
Victor Leksell,Swedish,5,Svag,52,2020
My Marianne & Jonathan Johansson,English,6,"Come Whatever, Come What May",52,2020
Thomas Stenström,Swedish,7,Ser Du Månen Där Du Är Ikväll? (Tillsammans Igen),52,2020
Darin,Swedish,8,En Säng Av Rosor,52,2020
Arvingarna,Swedish,9,När Snön Faller Ner,52,2020
Laleh,Swedish,10,Vinterland,52,2020
Thomas Stenström,Swedish,1,Ser Du Månen Där Du Är Ikväll? (Tillsammans Igen),1,2021
My Marianne & Jonathan Johansson,English,2,"Come Whatever, Come What May",1,2021
Laleh,Swedish,3,Vinterland,1,2021
Newkid,Swedish,4,Starkare,1,2021
Victor Leksell,Swedish,5,Svag,1,2021
Agnes,English,6,Fingers Crossed,1,2021
Benjamin Ingrosso,Swedish,7,Långsamt Farväl,1,2021
Carola & Zara Larsson,Swedish,8,Säg Mig Var Du Står,1,2021
Smith & Thell,English,9,Year Of The Young,1,2021
Miriam Bryant,Swedish,10,Passa Dig,1,2021
Agnes,English,1,Fingers Crossed,2,2021
Victor Leksell,Swedish,2,Svag,2,2021
Carola & Zara Larsson,Swedish,3,Säg Mig Var Du Står,2,2021
Newkid,Swedish,4,Starkare,2,2021
Darin,Swedish,5,En Säng Av Rosor,2,2021
Benjamin Ingrosso,Swedish,6,Långsamt Farväl,2,2021
Newkid,Swedish,7,Du Måste Finnas,2,2021
Smith & Thell,English,8,Year Of The Young,2,2021
Thomas Stenström,Swedish,9,Ser Du Månen Där Du Är Ikväll? (Tillsammans Igen),2,2021
Miss Li,Swedish,10,Komplicerad,2,2021
Agnes,English,1,Fingers Crossed,3,2021
Carola & Zara Larsson,Swedish,2,Säg Mig Var Du Står,3,2021
Victor Leksell,Swedish,3,Svag,3,2021
Newkid,Swedish,4,Du Måste Finnas,3,2021
Benjamin Ingrosso,Swedish,5,Långsamt Farväl,3,2021
Thomas Stenström,Swedish,6,Ser Du Månen Där Du Är Ikväll? (Tillsammans Igen),3,2021
Darin,Swedish,7,En Säng Av Rosor,3,2021
Smith & Thell,English,8,Year Of The Young,3,2021
Newkid,Swedish,9,Starkare,3,2021
Miss Li,Swedish,10,Komplicerad,3,2021
Agnes,English,1,Fingers Crossed,4,2021
Newkid,Swedish,2,Du Måste Finnas,4,2021
Victor Leksell,Swedish,3,Svag,4,2021
Carola & Zara Larsson,Swedish,4,Säg Mig Var Du Står,4,2021
Newkid,Swedish,5,Starkare,4,2021
Thomas Stenström,Swedish,6,Ser Du Månen Där Du Är Ikväll? (Tillsammans Igen),4,2021
Per Gessle & Helena Josefsson,Swedish,7,Ömhet,4,2021
Benjamin Ingrosso,Swedish,8,Långsamt Farväl,4,2021
Darin,Swedish,9,En Säng Av Rosor,4,2021
Sandro Cavazza,English,10,Lean On Me,4,2021
Newkid,Swedish,1,Du Måste Finnas,5,2021
Benjamin Ingrosso,Swedish,2,Långsamt Farväl,5,2021
Carola & Zara Larsson,Swedish,3,Säg Mig Var Du Står,5,2021
Agnes,English,4,Fingers Crossed,5,2021
Thomas Stenström,Swedish,5,Ser Du Månen Där Du Är Ikväll? (Tillsammans Igen),5,2021
Victor Leksell,Swedish,6,Svag,5,2021
Darin,Swedish,7,En Säng Av Rosor,5,2021
Newkid,Swedish,8,Starkare,5,2021
Sandro Cavazza,English,9,Lean On Me,5,2021
Frida Öhrn,English,10,Fading Like A Flower,5,2021
Newkid,Swedish,1,Du Måste Finnas,6,2021
Agnes,English,2,Fingers Crossed,6,2021
Newkid,Swedish,3,Starkare,6,2021
Carola & Zara Larsson,Swedish,4,Säg Mig Var Du Står,6,2021
Benjamin Ingrosso,Swedish,5,Långsamt Farväl,6,2021
Victor Leksell,Swedish,6,Svag,6,2021
Sandro Cavazza,English,7,Lean On Me,6,2021
Thomas Stenström,Swedish,8,Ser Du Månen Där Du Är Ikväll? (Tillsammans Igen),6,2021
Miss Li,Swedish,9,Förlåt,6,2021
Darin,Swedish,10,En Säng Av Rosor,6,2021
Newkid,Swedish,1,Du Måste Finnas,7,2021
Agnes,English,2,Fingers Crossed,7,2021
Carola & Zara Larsson,Swedish,3,Säg Mig Var Du Står,7,2021
Miss Li,Swedish,4,Förlåt,7,2021
Newkid,Swedish,5,Starkare,7,2021
Thomas Stenström,Swedish,6,Ser Du Månen Där Du Är Ikväll? (Tillsammans Igen),7,2021
Victor Leksell,Swedish,7,Svag,7,2021
Sandro Cavazza,English,8,Lean On Me,7,2021
Smith & Thell,English,9,Radioactive Rain,7,2021
Smith & Thell,English,10,Year Of The Young,7,2021
Newkid,Swedish,1,Du Måste Finnas,8,2021
Agnes,English,2,Fingers Crossed,8,2021
Carola & Zara Larsson,Swedish,3,Säg Mig Var Du Står,8,2021
Newkid,Swedish,4,Starkare,8,2021
Sandro Cavazza,English,5,Lean On Me,8,2021
Thomas Stenström,Swedish,6,Ser Du Månen Där Du Är Ikväll? (Tillsammans Igen),8,2021
Miss Li,Swedish,7,Förlåt,8,2021
Victor Leksell,Swedish,8,Svag,8,2021
Sven-Ingvars,Swedish,9,Röda Trådens Slut,8,2021
Lena Philipsson,Swedish,10,Lära Så Länge Man Lever,8,2021
Carola & Zara Larsson,Swedish,1,Säg Mig Var Du Står,9,2021
Victor Leksell,Swedish,2,Svag,9,2021
Newkid,Swedish,3,Du Måste Finnas,9,2021
Newkid,Swedish,4,Starkare,9,2021
Agnes,English,5,Fingers Crossed,9,2021
Sandro Cavazza,English,6,Lean On Me,9,2021
Smith & Thell,English,7,Radioactive Rain,9,2021
Thomas Stenström,Swedish,8,Ser Du Månen Där Du Är Ikväll? (Tillsammans Igen),9,2021
Miss Li,Swedish,9,Förlåt,9,2021
Eva Rydberg & Ewa Roos,Swedish,10,Rena Rama Ding Dong,9,2021
Newkid,Swedish,1,Du Måste Finnas,10,2021
Carola & Zara Larsson,Swedish,2,Säg Mig Var Du Står,10,2021
Newkid,Swedish,3,Starkare,10,2021
Agnes,English,4,Fingers Crossed,10,2021
Sandro Cavazza,English,5,Lean On Me,10,2021
Miss Li,Swedish,6,Förlåt,10,2021
Jubël,English,7,Weekend Vibe,10,2021
Thomas Stenström,Swedish,8,Ser Du Månen Där Du Är Ikväll? (Tillsammans Igen),10,2021
Victor Leksell,Swedish,9,Svag,10,2021
Sven-Ingvars,Swedish,10,Röda Trådens Slut,10,2021
Tusse,English,1,Voices,11,2021
Miriam Bryant & Victor Leksell,Swedish,2,tystnar i luren,11,2021
Newkid,Swedish,3,Du Måste Finnas,11,2021
Dotter,English,4,Little Tot,11,2021
Newkid,Swedish,5,Starkare,11,2021
Thomas Stenström,Swedish,6,Ser Du Månen Där Du Är Ikväll? (Tillsammans Igen),11,2021
Sandro Cavazza,English,7,Lean On Me,11,2021
Miss Li,Swedish,8,Förlåt,11,2021
Agnes,English,9,Fingers Crossed,11,2021
Alvaro Estrella,English,10,Bailá Bailá,11,2021
Tusse,English,1,Voices,12,2021
Eric Saade,English,2,Every Minute,12,2021
Newkid,Swedish,3,Du Måste Finnas,12,2021
Dotter,English,4,Little Tot,12,2021
The Mamas,English,5,In The Middle,12,2021
Miriam Bryant & Victor Leksell,Swedish,6,tystnar i luren,12,2021
Danny Saucedo,Swedish,7,Dandi Dansa,12,2021
Newkid,Swedish,8,Starkare,12,2021
Zara Larsson,English,9,Look What You've Done,12,2021
Sandro Cavazza,English,10,Lean On Me,12,2021
Tusse,English,1,Voices,13,2021
Eric Saade,English,2,Every Minute,13,2021
Dotter,English,3,Little Tot,13,2021
Clara Klingenström,Swedish,4,Behöver Inte Dig Idag,13,2021
Victor Leksell,Swedish,5,Svag,13,2021
Miriam Bryant & Victor Leksell,Swedish,6,tystnar i luren,13,2021
Danny Saucedo,Swedish,7,Dandi Dansa,13,2021
The Mamas,English,8,In The Middle,13,2021
Newkid,Swedish,9,Starkare,13,2021
Newkid,Swedish,10,Du Måste Finnas,13,2021
Tusse,English,1,Voices,14,2021
Clara Klingenström,Swedish,2,Behöver Inte Dig Idag,14,2021
Eric Saade,English,3,Every Minute,14,2021
Miriam Bryant & Victor Leksell,Swedish,4,tystnar i luren,14,2021
Dotter,English,5,Little Tot,14,2021
Victor Leksell,Swedish,6,Svag,14,2021
Newkid,Swedish,7,Starkare,14,2021
Newkid,Swedish,8,Du Måste Finnas,14,2021
Zara Larsson,English,9,Look What You've Done,14,2021
The Mamas,English,10,In The Middle,14,2021
Clara Klingenström,Swedish,1,Behöver Inte Dig Idag,15,2021
Tusse,English,2,Voices,15,2021
Newkid,Swedish,3,Du Måste Finnas,15,2021
Miriam Bryant & Victor Leksell,Swedish,4,tystnar i luren,15,2021
Newkid,Swedish,5,Starkare,15,2021
The Mamas,English,6,In The Middle,15,2021
Eric Saade,English,7,Every Minute,15,2021
Victor Leksell,Swedish,8,Svag,15,2021
Zara Larsson,English,9,Look What You've Done,15,2021
Dotter,English,10,Little Tot,15,2021
Clara Klingenström,Swedish,1,Behöver Inte Dig Idag,16,2021
Tusse,English,2,Voices,16,2021
Miriam Bryant & Victor Leksell,Swedish,3,tystnar i luren,16,2021
Molly Sandén,Swedish,4,Nån Annan Nu,16,2021
Dotter,English,5,Little Tot,16,2021
Eric Saade,English,6,Every Minute,16,2021
Newkid,Swedish,7,Du Måste Finnas,16,2021
Newkid,Swedish,8,Starkare,16,2021
Zara Larsson,English,9,Look What You've Done,16,2021
Sandro Cavazza,English,10,Lean On Me,16,2021
Clara Klingenström,Swedish,1,Behöver Inte Dig Idag,17,2021
Miriam Bryant & Victor Leksell,Swedish,2,tystnar i luren,17,2021
Tusse,English,3,Voices,17,2021
Newkid,Swedish,4,Du Måste Finnas,17,2021
Molly Sandén,Swedish,5,Nån Annan Nu,17,2021
Dotter,English,6,Little Tot,17,2021
Zara Larsson,English,7,Look What You've Done,17,2021
Eric Saade,English,8,Every Minute,17,2021
Newkid,Swedish,9,Starkare,17,2021
Miss Li,Swedish,10,Förlåt,17,2021
Clara Klingenström,Swedish,1,Behöver Inte Dig Idag,18,2021
Miriam Bryant & Victor Leksell,Swedish,2,tystnar i luren,18,2021
Molly Sandén,Swedish,3,Nån Annan Nu,18,2021
Tusse,English,4,Voices,18,2021
Newkid,Swedish,5,Du Måste Finnas,18,2021
Newkid,Swedish,6,Starkare,18,2021
Zara Larsson,English,7,Look What You've Done,18,2021
Sandro Cavazza,English,8,Lean On Me,18,2021
Will Ferrell & My Marianne,English,9,Husavik (My Hometown),18,2021
Victor Leksell,Swedish,10,Svag,18,2021
Clara Klingenström,Swedish,1,Behöver Inte Dig Idag,19,2021
Miriam Bryant & Victor Leksell,Swedish,2,tystnar i luren,19,2021
Molly Sandén,Swedish,3,Nån Annan Nu,19,2021
Tusse,English,4,Voices,19,2021
Zara Larsson,English,5,Look What You've Done,19,2021
Newkid,Swedish,6,Du Måste Finnas,19,2021
Will Ferrell & My Marianne,English,7,Husavik (My Hometown),19,2021
Benjamin Ingrosso,Swedish,8,Allt Det Vackra,19,2021
Newkid,Swedish,9,Starkare,19,2021
Sandro Cavazza,English,10,Lean On Me,19,2021
Clara Klingenström,Swedish,1,Behöver Inte Dig Idag,20,2021
Molly Sandén,Swedish,2,Nån Annan Nu,20,2021
Miriam Bryant & Victor Leksell,Swedish,3,tystnar i luren,20,2021
Tusse,English,4,Voices,20,2021
Benjamin Ingrosso,Swedish,5,Allt Det Vackra,20,2021
Newkid,Swedish,6,Du Måste Finnas,20,2021
Zara Larsson,English,7,Look What You've Done,20,2021
Newkid,Swedish,8,Starkare,20,2021
Albin Lee Meldau,Swedish,9,Josefin,20,2021
Sandro Cavazza,English,10,Lean On Me,20,2021
Clara Klingenström,Swedish,1,Behöver Inte Dig Idag,21,2021
Molly Sandén,Swedish,2,Nån Annan Nu,21,2021
Miriam Bryant & Victor Leksell,Swedish,3,tystnar i luren,21,2021
Newkid,Swedish,4,Du Måste Finnas,21,2021
Benjamin Ingrosso,Swedish,5,Allt Det Vackra,21,2021
Tusse,English,6,Voices,21,2021
Newkid,Swedish,7,Starkare,21,2021
Zara Larsson,English,8,Look What You've Done,21,2021
Hanna Ferm,Swedish,9,För Evigt,21,2021
Sandro Cavazza,French,10,Lean On Me,21,2021
Clara Klingenström,Swedish,1,Behöver Inte Dig Idag,22,2021
Miriam Bryant & Victor Leksell,Swedish,2,tystnar i luren,22,2021
Tusse,English,3,Voices,22,2021
Benjamin Ingrosso,Swedish,4,Allt Det Vackra,22,2021
Molly Sandén,Swedish,5,Nån Annan Nu,22,2021
Zara Larsson,English,6,Look What You've Done,22,2021
Newkid,Swedish,7,Starkare,22,2021
Newkid,Swedish,8,Du Måste Finnas,22,2021
Albin Lee Meldau,Swedish,9,Josefin,22,2021
Myra Granberg,Swedish,10,Lose My Mind,22,2021
Clara Klingenström,Swedish,1,Behöver Inte Dig Idag,23,2021
Molly Sandén,Swedish,2,Nån Annan Nu,23,2021
Miriam Bryant & Victor Leksell,Swedish,3,tystnar i luren,23,2021
Newkid,Swedish,4,Du Måste Finnas,23,2021
Tusse,English,5,Voices,23,2021
Benjamin Ingrosso,Swedish,6,Allt Det Vackra,23,2021
Myra Granberg,Swedish,7,Lose My Mind,23,2021
Hanna Ferm,Swedish,8,För Evigt,23,2021
Newkid,Swedish,9,Starkare,23,2021
Zara Larsson,English,10,Look What You've Done,23,2021
Molly Sandén,Swedish,1,Nån Annan Nu,24,2021
Miriam Bryant & Victor Leksell,Swedish,2,tystnar i luren,24,2021
Clara Klingenström,Swedish,3,Behöver Inte Dig Idag,24,2021
Benjamin Ingrosso,Swedish,4,Allt Det Vackra,24,2021
Hanna Ferm,Swedish,5,För Evigt,24,2021
Tusse,English,6,Voices,24,2021
Myra Granberg,Swedish,7,Lose My Mind,24,2021
Newkid,Swedish,8,Starkare,24,2021
Veronica Maggio,Swedish,9,SE MIG,24,2021
Victor Leksell,Swedish,10,Svag,24,2021
Molly Sandén,Swedish,1,Nån Annan Nu,25,2021
Miriam Bryant & Victor Leksell,Swedish,2,tystnar i luren,25,2021
Hanna Ferm,Swedish,3,För Evigt,25,2021
Benjamin Ingrosso,Swedish,4,Allt Det Vackra,25,2021
Myra Granberg,Swedish,5,Lose My Mind,25,2021
Newkid,Swedish,6,Du Måste Finnas,25,2021
Veronica Maggio,Swedish,7,SE MIG,25,2021
Clara Klingenström,Swedish,8,Behöver Inte Dig Idag,25,2021
Miss Li,Swedish,9,Instruktionsboken,25,2021
Benjamin Ingrosso,English,10,Smile,25,2021
Molly Sandén,Swedish,1,Nån Annan Nu,26,2021
Clara Klingenström,Swedish,2,Behöver Inte Dig Idag,26,2021
Miriam Bryant & Victor Leksell,Swedish,3,tystnar i luren,26,2021
Benjamin Ingrosso,Swedish,4,Allt Det Vackra,26,2021
Veronica Maggio,Swedish,5,SE MIG,26,2021
Myra Granberg,Swedish,6,Lose My Mind,26,2021
Miss Li,Swedish,7,Instruktionsboken,26,2021
Hanna Ferm,Swedish,8,För Evigt,26,2021
Newkid,Swedish,9,Du Måste Finnas,26,2021
Newkid,Swedish,10,Starkare,26,2021
Clara Klingenström,Swedish,1,Behöver Inte Dig Idag,27,2021
Hanna Ferm,Swedish,2,För Evigt,27,2021
Myra Granberg,Swedish,3,Lose My Mind,27,2021
Miriam Bryant & Victor Leksell,Swedish,4,tystnar i luren,27,2021
Veronica Maggio,Swedish,5,SE MIG,27,2021
Benjamin Ingrosso,Swedish,6,Allt Det Vackra,27,2021
Molly Sandén,Swedish,7,Nån Annan Nu,27,2021
Miss Li,Swedish,8,Instruktionsboken,27,2021
Albin Lee Meldau,Swedish,9,Josefin,27,2021
Darin,English,10,Can't Stay Away,27,2021
Agnes,English,10,24 Hours,27,2021
Myra Granberg,Swedish,1,Lose My Mind,28,2021
Hanna Ferm,Swedish,2,För Evigt,28,2021
Molly Sandén,Swedish,3,Nån Annan Nu,28,2021
Miriam Bryant & Victor Leksell,Swedish,4,tystnar i luren,28,2021
Benjamin Ingrosso,Swedish,5,Allt Det Vackra,28,2021
Clara Klingenström,Swedish,6,Behöver Inte Dig Idag,28,2021
Veronica Maggio,Swedish,7,SE MIG,28,2021
Newkid,Swedish,8,Starkare,28,2021
Zara Larsson,English,9,Look What You've Done,28,2021
Miss Li,Swedish,10,Instruktionsboken,28,2021
Myra Granberg,Swedish,1,Lose My Mind,29,2021
Hanna Ferm,Swedish,2,För Evigt,29,2021
Clara Klingenström,Swedish,3,Behöver Inte Dig Idag,29,2021
Miriam Bryant & Victor Leksell,Swedish,4,tystnar i luren,29,2021
Miss Li,Swedish,5,Instruktionsboken,29,2021
Veronica Maggio,Swedish,6,SE MIG,29,2021
Molly Sandén,Swedish,7,Nån Annan Nu,29,2021
Benjamin Ingrosso,English,8,Smile,29,2021
Zara Larsson,English,9,Look What You've Done,29,2021
Benjamin Ingrosso,Swedish,10,Allt Det Vackra,29,2021
Myra Granberg,Swedish,1,Lose My Mind,30,2021
Hanna Ferm,Swedish,2,För Evigt,30,2021
Clara Klingenström,Swedish,3,Behöver Inte Dig Idag,30,2021
Molly Sandén,Swedish,4,Nån Annan Nu,30,2021
Miriam Bryant & Victor Leksell,Swedish,5,tystnar i luren,30,2021
Benjamin Ingrosso,Swedish,6,Allt Det Vackra,30,2021
Miss Li,Swedish,7,Instruktionsboken,30,2021
Veronica Maggio,Swedish,8,SE MIG,30,2021
Benjamin Ingrosso,English,9,Smile,30,2021
Smith & Thell,English,10,Nangilima,30,2021
Myra Granberg,Swedish,1,Lose My Mind,31,2021
Molly Sandén,Swedish,2,Nån Annan Nu,31,2021
Clara Klingenström,Swedish,3,Behöver Inte Dig Idag,31,2021
Hanna Ferm,Swedish,4,För Evigt,31,2021
Miriam Bryant & Victor Leksell,Swedish,5,tystnar i luren,31,2021
Veronica Maggio,Swedish,6,SE MIG,31,2021
Miss Li,Swedish,7,Instruktionsboken,31,2021
Benjamin Ingrosso,Swedish,8,Allt Det Vackra,31,2021
Smith & Thell,English,9,Nangilima,31,2021
Newkid,Swedish,10,Starkare,31,2021
Myra Granberg,Swedish,1,Lose My Mind,32,2021
Hanna Ferm,Swedish,2,För Evigt,32,2021
Molly Sandén,Swedish,3,Nån Annan Nu,32,2021
Miriam Bryant & Victor Leksell,Swedish,4,tystnar i luren,32,2021
Clara Klingenström,Swedish,5,Behöver Inte Dig Idag,32,2021
Miss Li,Swedish,6,Instruktionsboken,32,2021
Newkid,Swedish,7,Starkare,32,2021
Benjamin Ingrosso,Swedish,8,Allt Det Vackra,32,2021
Veronica Maggio,Swedish,9,SE MIG,32,2021
Smith & Thell,English,10,Nangilima,32,2021
Myra Granberg,Swedish,1,Lose My Mind,33,2021
Hanna Ferm,Swedish,2,För Evigt,33,2021
Miriam Bryant & Victor Leksell,Swedish,3,tystnar i luren,33,2021
Molly Sandén,Swedish,4,Nån Annan Nu,33,2021
Miss Li,Swedish,5,Instruktionsboken,33,2021
Clara Klingenström,Swedish,6,Behöver Inte Dig Idag,33,2021
Benjamin Ingrosso,Swedish,7,Allt Det Vackra,33,2021
Veronica Maggio,Swedish,8,SE MIG,33,2021
Newkid,Swedish,9,Starkare,33,2021
Smith & Thell,English,10,Nangilima,33,2021
Hanna Ferm,Swedish,1,För Evigt,34,2021
Molly Sandén,Swedish,2,Nån Annan Nu,34,2021
Miriam Bryant & Victor Leksell,Swedish,3,tystnar i luren,34,2021
Clara Klingenström,Swedish,4,Behöver Inte Dig Idag,34,2021
Myra Granberg,Swedish,5,Lose My Mind,34,2021
Miss Li,Swedish,6,Instruktionsboken,34,2021
Veronica Maggio,Swedish,7,SE MIG,34,2021
Benjamin Ingrosso,Swedish,8,Allt Det Vackra,34,2021
Darin,English,9,Can't Stay Away,34,2021
Albin Lee Meldau,Swedish,10,Josefin,34,2021
Hanna Ferm,Swedish,1,För Evigt,35,2021
Miriam Bryant & Victor Leksell,Swedish,2,tystnar i luren,35,2021
Myra Granberg,Swedish,3,Lose My Mind,35,2021
Miss Li,Swedish,4,Instruktionsboken,35,2021
Veronica Maggio,Swedish,5,SE MIG,35,2021
Molly Sandén,Swedish,6,Nån Annan Nu,35,2021
Clara Klingenström,Swedish,7,Behöver Inte Dig Idag,35,2021
Albin Lee Meldau,Swedish,8,Josefin,35,2021
Benjamin Ingrosso,Swedish,9,Allt Det Vackra,35,2021
Darin,English,10,Can't Stay Away,35,2021
Hanna Ferm,Swedish,1,För Evigt,36,2021
Myra Granberg,Swedish,2,Lose My Mind,36,2021
Miriam Bryant & Victor Leksell,Swedish,3,tystnar i luren,36,2021
Clara Klingenström,Swedish,4,Behöver Inte Dig Idag,36,2021
Miss Li,Swedish,5,Instruktionsboken,36,2021
Albin Lee Meldau,Swedish,6,Josefin,36,2021
Veronica Maggio,Swedish,7,SE MIG,36,2021
Molly Sandén,Swedish,8,Nån Annan Nu,36,2021
Benjamin Ingrosso,Swedish,9,Allt Det Vackra,36,2021
Smith & Thell,English,10,Nangilima,36,2021
Hanna Ferm,Swedish,1,För Evigt,37,2021
Miss Li,Swedish,2,Instruktionsboken,37,2021
ABBA,English,3,I Still Have Faith In You,37,2021
Myra Granberg,Swedish,4,Lose My Mind,37,2021
Molly Sandén,Swedish,5,Nån Annan Nu,37,2021
ABBA,English,6,Don't Shut Me Down,37,2021
Veronica Maggio,Swedish,7,SE MIG,37,2021
Albin Lee Meldau,Swedish,8,Josefin,37,2021
Miriam Bryant & Victor Leksell,Swedish,9,tystnar i luren,37,2021
Clara Klingenström,Swedish,10,Behöver Inte Dig Idag,37,2021
ABBA,English,1,Don't Shut Me Down,38,2021
Hanna Ferm,Swedish,2,För Evigt,38,2021
Myra Granberg,Swedish,3,Lose My Mind,38,2021
ABBA,English,4,I Still Have Faith In You,38,2021
Miss Li,Swedish,5,Instruktionsboken,38,2021
Miriam Bryant & Victor Leksell,Swedish,6,tystnar i luren,38,2021
Albin Lee Meldau,Swedish,7,Josefin,38,2021
Molly Sandén,Swedish,8,Nån Annan Nu,38,2021
Smith & Thell,English,9,Nangilima,38,2021
Veronica Maggio,Swedish,10,SE MIG,38,2021
ABBA,English,1,Don't Shut Me Down,39,2021
Hanna Ferm,Swedish,2,För Evigt,39,2021
ABBA,English,3,I Still Have Faith In You,39,2021
Myra Granberg,Swedish,4,Lose My Mind,39,2021
Molly Sandén,Swedish,5,Nån Annan Nu,39,2021
Veronica Maggio,Swedish,6,SE MIG,39,2021
Miriam Bryant & Victor Leksell,Swedish,7,tystnar i luren,39,2021
Miss Li,Swedish,8,Instruktionsboken,39,2021
Victor Leksell,Swedish,9,Eld & Lågor,39,2021
Albin Lee Meldau,Swedish,10,Josefin,39,2021
Hanna Ferm,Swedish,1,För Evigt,40,2021
ABBA,English,2,Don't Shut Me Down,40,2021
ABBA,English,3,I Still Have Faith In You,40,2021
Miss Li,Swedish,4,Instruktionsboken,40,2021
Myra Granberg,Swedish,5,Lose My Mind,40,2021
Victor Leksell,Swedish,6,Eld & Lågor,40,2021
Veronica Maggio,Swedish,7,SE MIG,40,2021
Molly Sandén,Swedish,8,Nån Annan Nu,40,2021
Albin Lee Meldau,Swedish,9,Josefin,40,2021
Miriam Bryant & Victor Leksell,Swedish,10,tystnar i luren,40,2021
ABBA,English,1,Don't Shut Me Down,41,2021
Hanna Ferm,Swedish,2,För Evigt,41,2021
Victor Leksell,Swedish,3,Eld & Lågor,41,2021
ABBA,English,4,I Still Have Faith In You,41,2021
Miss Li,Swedish,5,Instruktionsboken,41,2021
Myra Granberg,Swedish,6,Lose My Mind,41,2021
Molly Sandén,Swedish,7,Nån Annan Nu,41,2021
Veronica Maggio,Swedish,8,SE MIG,41,2021
Albin Lee Meldau,Swedish,9,Josefin,41,2021
Miriam Bryant & Victor Leksell,Swedish,10,tystnar i luren,41,2021
ABBA,English,1,Don't Shut Me Down,42,2021
Miss Li,Swedish,2,Instruktionsboken,42,2021
Hanna Ferm,Swedish,3,För Evigt,42,2021
Victor Leksell,Swedish,4,Eld & Lågor,42,2021
Veronica Maggio,Swedish,5,SE MIG,42,2021
Myra Granberg,Swedish,6,Lose My Mind,42,2021
ABBA,English,7,I Still Have Faith In You,42,2021
Albin Lee Meldau,Swedish,8,Josefin,42,2021
Molly Sandén,Swedish,9,Nån Annan Nu,42,2021
Miriam Bryant & Victor Leksell,Swedish,10,tystnar i luren,42,2021
Hanna Ferm,Swedish,1,För Evigt,43,2021
ABBA,English,2,Don't Shut Me Down,43,2021
Myra Granberg,Swedish,3,Lose My Mind,43,2021
Victor Leksell,Swedish,4,Eld & Lågor,43,2021
Miss Li,Swedish,5,Instruktionsboken,43,2021
Miriam Bryant & Victor Leksell,Swedish,6,tystnar i luren,43,2021
Veronica Maggio,Swedish,7,SE MIG,43,2021
Albin Lee Meldau,Swedish,8,Josefin,43,2021
Agnes,English,9,Here Comes The Night,43,2021
ABBA,English,10,I Still Have Faith In You,43,2021
ABBA,English,1,Don't Shut Me Down,44,2021
Hanna Ferm,Swedish,2,För Evigt,44,2021
Victor Leksell,Swedish,3,Eld & Lågor,44,2021
Miriam Bryant & Victor Leksell,Swedish,4,tystnar i luren,44,2021
Miss Li,Swedish,5,Instruktionsboken,44,2021
Veronica Maggio,Swedish,6,SE MIG,44,2021
Myra Granberg,Swedish,7,Lose My Mind,44,2021
Albin Lee Meldau,Swedish,8,Josefin,44,2021
Molly Sandén,Swedish,9,Nån Annan Nu,44,2021
Agnes,English,10,Here Comes The Night,44,2021
Victor Leksell,Swedish,1,Eld & Lågor,45,2021
Miriam Bryant & Victor Leksell,Swedish,2,tystnar i luren,45,2021
Albin Lee Meldau,Swedish,3,Josefin,45,2021
ABBA,English,4,Don't Shut Me Down,45,2021
Miss Li,Swedish,5,Instruktionsboken,45,2021
Myra Granberg,Swedish,6,Lose My Mind,45,2021
Veronica Maggio,Swedish,7,SE MIG,45,2021
Hanna Ferm,Swedish,8,För Evigt,45,2021
Agnes,English,9,Here Comes The Night,45,2021
Darin,English,10,Holding Me More,45,2021
ABBA,English,1,Don't Shut Me Down,46,2021
Hanna Ferm,Swedish,2,För Evigt,46,2021
Victor Leksell,Swedish,3,Eld & Lågor,46,2021
Miss Li,Swedish,4,Instruktionsboken,46,2021
Miriam Bryant feat. Joakim Berg,Swedish,5,Lonely In A Crowd,46,2021
Agnes,English,6,Here Comes The Night,46,2021
Albin Lee Meldau,Swedish,7,Josefin,46,2021
Molly Sandén,Swedish,8,Nån Annan Nu,46,2021
Darin,English,9,Holding Me More,46,2021
Thomas Stenström,Swedish,10,Sweet Jackie,46,2021
Victor Leksell,Swedish,1,Eld & Lågor,47,2021
ABBA,English,2,Don't Shut Me Down,47,2021
Agnes,English,3,Here Comes The Night,47,2021
Albin Lee Meldau,Swedish,4,Josefin,47,2021
ABBA,English,5,When You Danced With Me,47,2021
Hanna Ferm,Swedish,6,För Evigt,47,2021
Miriam Bryant feat. Joakim Berg,Swedish,7,Lonely In A Crowd,47,2021
