position,artist,title,year,week,language
8,Veronica Maggio,SE MIG,2021,47,Swedish
9,Melissa Horn,Lämna Honom,2021,47,Swedish
10,Thomas Stenström,Sweet Jackie,2021,47,Swedish
1,Victor Leksell,Eld & Lågor,2021,48,Swedish
2,ABBA,Don't Shut Me Down,2021,48,English
3,Miriam Bryant feat. Joakim Berg,Lonely In A Crowd,2021,48,Swedish
4,Agnes,Here Comes The Night,2021,48,English
5,Melissa Horn,Lämna Honom,2021,48,Swedish
6,Hanna Ferm,För Evigt,2021,48,Swedish
7,Albin Lee Meldau,Josefin,2021,48,Swedish
8,Thomas Stenström,Sweet Jackie,2021,48,Swedish
9,ABBA,When You Danced With Me,2021,48,English
10,Miriam Bryant & Victor Leksell,tystnar i luren,2021,48,Swedish
1,Victor Leksell,Eld & Lågor,2021,49,Swedish
2,Miriam Bryant feat. Joakim Berg,Lonely In A Crowd,2021,49,Swedish
3,Agnes,Here Comes The Night,2021,49,English
4,ABBA,Don't Shut Me Down,2021,49,English
5,Melissa Horn,Lämna Honom,2021,49,Swedish
6,Miriam Bryant & Victor Leksell,tystnar i luren,2021,49,Swedish
7,Laleh,Minnet Av Ett Hav,2021,49,Swedish
8,Albin Lee Meldau,Josefin,2021,49,Swedish
9,Thomas Stenström,Sweet Jackie,2021,49,Swedish
10,Hanna Ferm,För Evigt,2021,49,Swedish
1,Victor Leksell,Eld & Lågor,2021,50,Swedish
2,Agnes,Here Comes The Night,2021,50,English
3,Melissa Horn,Lämna Honom,2021,50,Swedish
4,Miriam Bryant feat. Joakim Berg,Lonely In A Crowd,2021,50,Swedish
5,Darin,Holding Me More,2021,50,English
6,Victor Leksell,Svag,2021,50,Swedish
7,ABBA,Don't Shut Me Down,2021,50,English
8,Molly Sandén,Nån Annan Nu,2021,50,Swedish
9,Veronica Maggio,SE MIG,2021,50,Swedish
10,Miriam Bryant & Victor Leksell,tystnar i luren,2021,50,Swedish
1,Victor Leksell,Eld & Lågor,2021,51,Swedish
2,Agnes,Here Comes The Night,2021,51,English
3,Miriam Bryant feat. Joakim Berg,Lonely In A Crowd,2021,51,Swedish
4,Darin,Holding Me More,2021,51,English
5,John Lundvik,Välkommen Jul,2021,51,Swedish
6,ABBA,Don't Shut Me Down,2021,51,English
7,Melissa Horn,Lämna Honom,2021,51,Swedish
8,Birkir Blær,Weightless,2021,51,German
9,Albin Lee Meldau,Josefin,2021,51,Swedish
10,Veronica Maggio,SE MIG,2021,51,Swedish
1,Victor Leksell,Eld & Lågor,2021,52,Swedish
2,Agnes,Here Comes The Night,2021,52,English
3,Darin,What's Christmas Anyway,2021,52,English
4,Melissa Horn,Lämna Honom,2021,52,Swedish
5,John Lundvik,Välkommen Jul,2021,52,English
6,Birkir Blær,Weightless,2021,52,German
7,Albin Lee Meldau,Josefin,2021,52,Swedish
8,Björn Skifs,It's Christmas,2021,52,English
9,Thomas Stenström,Ser Du Månen Där Du Är Ikväll? (Tillsammans Igen),2021,52,Swedish
10,Miriam Bryant feat. Joakim Berg,Lonely In A Crowd,2021,52,Swedish
