position,artist,title,year,week,language
2,CALVIN HARRIS & DUA LIPA,ONE KISS,2018,21,English
3,HENNEDUB FEAT. GILLI & LUKAS GRAHAM,HOLDER FAST,2018,21,Danish
4,POST MALONE,BETTER NOW,2018,21,English
5,BRO,SYDPÅ,2018,21,Danish
6,DRAKE,NICE FOR WHAT,2018,21,English
7,MARSHMELLO & ANNE-MARIE,FRIENDS,2018,21,English
8,"RUDIMENTAL FEAT. JESS GLYNNE, MACKLEMORE",THESE DAYS,2018,21,English
9,GILLI,MON P´TIT LOUP,2018,21,Danish
10,ARIANA GRANDE,NO TEARS LEFT TO CRY,2018,21,English
11,LIL DICKY FEAT. CHRIS BROWN,FREAKY FRIDAY,2018,21,English
12,GILLI,FRERO,2018,21,Danish
13,SKINZ,MALIBU,2018,21,Danish
14,POST MALONE FEAT. TY DOLLA $IGN,PSYCHO,2018,21,English
15,FOOL,STRAPPED,2018,21,English
16,CHILDISH GAMBINO,THIS IS AMERICA,2018,21,English
17,KHALID & NORMANI,LOVE LIES,2018,21,English
18,SHAWN MENDES,IN MY BLOOD,2018,21,English
19,CHRISTOPHER,BAD,2018,21,English
20,SELENA GOMEZ,BACK TO YOU,2018,21,English
21,SCARLET PLEASURE,LET GO,2018,21,English
22,DRAKE,GOD´S PLAN,2018,21,English
23,DENNIS LLOYD,NEVERMIND,2018,21,English
24,KHALID FEAT. TY DOLLA $IGN & 6LACK,OTW,2018,21,English
25,5 SECONDS OF SUMMER,YOUNGBLOOD,2018,21,English
26,SHAWN MENDES FEAT. KHALID,YOUTH,2018,21,English
27,TOPGUNN,MILLION,2018,21,Danish
28,"ZEDD, MAREN MORRIS AND GREY",THE MIDDLE,2018,21,English
29,ED SHEERAN,PERFECT,2018,21,English
30,ALEXANDER OSCAR,NUMBER,2018,21,English
31,RAMZ,BARKING,2018,21,English
32,XXXTENTACION,SAD!,2018,21,English
33,JUSTIN TIMBERLAKE FEAT. CHRIS STAPLETON,SAY SOMETHING,2018,21,English
34,GILLI,LANGSOM,2018,21,Danish
35,SIVAS FEAT. GILLI,COLOMBIANA,2018,21,Danish
36,DAVID GUETTA MARTIN GARRIX BROOKS,LIKE I DO,2018,21,English
37,CLEAN BANDIT FEAT. DEMI LOVATO,SOLO,2018,21,English
38,POST MALONE FEAT. 21 SAVAGE,ROCKSTAR,2018,21,English
39,POST MALONE,PARANOID,2018,21,English
40,RASMUSSEN,HIGHER GROUND,2018,21,English
1,KESI,KOM OVER,2018,22,Norwegian
2,CALVIN HARRIS & DUA LIPA,ONE KISS,2018,22,English
3,POST MALONE,BETTER NOW,2018,22,English
4,HENNEDUB FEAT. GILLI & LUKAS GRAHAM,HOLDER FAST,2018,22,Danish
5,GILLI,MON P´TIT LOUP,2018,22,Danish
6,BRO,SYDPÅ,2018,22,Danish
7,GILLI,FRERO,2018,22,Danish
8,DRAKE,NICE FOR WHAT,2018,22,English
9,MARSHMELLO & ANNE-MARIE,FRIENDS,2018,22,English
10,ARIANA GRANDE,NO TEARS LEFT TO CRY,2018,22,English
11,"RUDIMENTAL FEAT. JESS GLYNNE, MACKLEMORE",THESE DAYS,2018,22,English
12,SHAWN MENDES,IN MY BLOOD,2018,22,English
13,LIL DICKY FEAT. CHRIS BROWN,FREAKY FRIDAY,2018,22,English
14,SHAWN MENDES FEAT. KHALID,YOUTH,2018,22,English
15,SELENA GOMEZ,BACK TO YOU,2018,22,English
16,5 SECONDS OF SUMMER,YOUNGBLOOD,2018,22,English
17,SKINZ,MALIBU,2018,22,Danish
18,KHALID & NORMANI,LOVE LIES,2018,22,English
19,CHRISTOPHER,BAD,2018,22,English
20,NODE,MARIAH,2018,22,English
21,"SIVAS, NODE & GILLI",OUI,2018,22,Norwegian
22,MEDINA,DET KU VÆRE MIG,2018,22,Danish
23,POST MALONE FEAT. TY DOLLA $IGN,PSYCHO,2018,22,English
24,FOOL,STRAPPED,2018,22,English
25,DRAKE,GOD´S PLAN,2018,22,English
26,DENNIS LLOYD,NEVERMIND,2018,22,English
27,CLEAN BANDIT FEAT. DEMI LOVATO,SOLO,2018,22,English
28,CHILDISH GAMBINO,THIS IS AMERICA,2018,22,English
29,SCARLET PLEASURE,LET GO,2018,22,English
30,ALEXANDER OSCAR,NUMBER,2018,22,English
31,ED SHEERAN,PERFECT,2018,22,English
32,KHALID FEAT. TY DOLLA $IGN & 6LACK,OTW,2018,22,English
33,"ZEDD, MAREN MORRIS AND GREY",THE MIDDLE,2018,22,English
34,A$AP ROCKY,PRAISE THE LORD (DA SHINE),2018,22,English
35,XXXTENTACION,SAD!,2018,22,English
36,GILLI,LANGSOM,2018,22,Danish
37,ANNE-MARIE,2002,2018,22,English
38,RAMZ,BARKING,2018,22,English
39,DAVID GUETTA MARTIN GARRIX BROOKS,LIKE I DO,2018,22,English
40,TOPGUNN,MILLION,2018,22,Danish
1,"SIVAS, NODE & GILLI",OUI,2018,23,Norwegian
2,KESI,KOM OVER,2018,23,Norwegian
3,POST MALONE,BETTER NOW,2018,23,English
4,CALVIN HARRIS & DUA LIPA,ONE KISS,2018,23,English
5,HENNEDUB FEAT. GILLI & LUKAS GRAHAM,HOLDER FAST,2018,23,Danish
6,BRO,SYDPÅ,2018,23,Danish
7,ZK FEAT. SIVAS,DRAMA,2018,23,Danish
8,GILLI,MON P´TIT LOUP,2018,23,Danish
9,GILLI,FRERO,2018,23,Danish
10,ARIANA GRANDE,NO TEARS LEFT TO CRY,2018,23,English
11,"RUDIMENTAL FEAT. JESS GLYNNE, MACKLEMORE",THESE DAYS,2018,23,English
12,DRAKE,NICE FOR WHAT,2018,23,English
13,5 SECONDS OF SUMMER,YOUNGBLOOD,2018,23,English
14,MARSHMELLO & ANNE-MARIE,FRIENDS,2018,23,English
15,SKINZ,MALIBU,2018,23,Danish
16,SELENA GOMEZ,BACK TO YOU,2018,23,English
17,CLEAN BANDIT FEAT. DEMI LOVATO,SOLO,2018,23,English
18,LIL DICKY FEAT. CHRIS BROWN,FREAKY FRIDAY,2018,23,English
19,SHAWN MENDES,IN MY BLOOD,2018,23,English
20,SHAWN MENDES FEAT. KHALID,YOUTH,2018,23,English
21,SKINZ FEAT. ERICKA JANE,HØJRE OG VENSTRE,2018,23,Danish
22,TIESTO & DZEKO FEAT. PREME & POST MALONE,JACKIE CHAN,2018,23,English
23,CHRISTOPHER,BAD,2018,23,English
24,KHALID & NORMANI,LOVE LIES,2018,23,English
25,FOOL,STRAPPED,2018,23,English
26,POST MALONE FEAT. TY DOLLA $IGN,PSYCHO,2018,23,English
27,KANYE WEST,ALL MINE,2018,23,English
28,DENNIS LLOYD,NEVERMIND,2018,23,English
29,A$AP ROCKY,PRAISE THE LORD (DA SHINE),2018,23,English
30,DRAKE,GOD´S PLAN,2018,23,English
31,ED SHEERAN,PERFECT,2018,23,English
32,KANYE WEST,YIKES,2018,23,English
33,"CARDI B, BAD BUNNY & J BALVIN",I LIKE IT,2018,23,English
34,KHALID FEAT. TY DOLLA $IGN & 6LACK,OTW,2018,23,English
35,FOOL,WORRY,2018,23,English
36,ALEXANDER OSCAR,NUMBER,2018,23,English
37,SCARLET PLEASURE,LET GO,2018,23,English
38,GILLI,LANGSOM,2018,23,Danish
39,MEDINA,DET KU VÆRE MIG,2018,23,Danish
40,DAVID GUETTA & SIA,FLAMES,2018,23,English
1,"SIVAS, NODE & GILLI",OUI,2018,24,Norwegian
2,KESI,KOM OVER,2018,24,Norwegian
3,POST MALONE,BETTER NOW,2018,24,English
4,CALVIN HARRIS & DUA LIPA,ONE KISS,2018,24,English
5,HENNEDUB FEAT. GILLI & LUKAS GRAHAM,HOLDER FAST,2018,24,Danish
6,BRO,SYDPÅ,2018,24,Danish
7,TIESTO & DZEKO FEAT. PREME & POST MALONE,JACKIE CHAN,2018,24,English
8,5 SECONDS OF SUMMER,YOUNGBLOOD,2018,24,English
9,CLEAN BANDIT FEAT. DEMI LOVATO,SOLO,2018,24,English
10,ZK FEAT. SIVAS,DRAMA,2018,24,Danish
11,GILLI,MON P´TIT LOUP,2018,24,Danish
12,SELENA GOMEZ,BACK TO YOU,2018,24,English
13,ARIANA GRANDE,NO TEARS LEFT TO CRY,2018,24,English
14,"RUDIMENTAL FEAT. JESS GLYNNE, MACKLEMORE",THESE DAYS,2018,24,English
15,GILLI,FRERO,2018,24,Danish
16,A$AP ROCKY,PRAISE THE LORD (DA SHINE),2018,24,English
17,DRAKE,NICE FOR WHAT,2018,24,English
18,MAROON 5 FEAT. CARDI B,GIRLS LIKE YOU,2018,24,English
19,SKINZ FEAT. ERICKA JANE,HØJRE OG VENSTRE,2018,24,Danish
20,THOMAS HELMIG FEAT. HERRELANDSHOLDET,HELE DANMARK OP AT STÅ,2018,24,Danish
21,MARSHMELLO & ANNE-MARIE,FRIENDS,2018,24,English
22,SKINZ,MALIBU,2018,24,Danish
23,LIL DICKY FEAT. CHRIS BROWN,FREAKY FRIDAY,2018,24,English
24,SHAWN MENDES,IN MY BLOOD,2018,24,English
25,JUICE WRLD,LUCID DREAMS,2018,24,English
26,KANYE WEST,ALL MINE,2018,24,English
27,SHAWN MENDES FEAT. KHALID,YOUTH,2018,24,English
28,MARCO RAHIM FEAT. BRANCO,DROP TOP PORSCHE,2018,24,Danish
29,CHRISTOPHER,BAD,2018,24,English
30,"CARDI B, BAD BUNNY & J BALVIN",I LIKE IT,2018,24,English
31,FOOL,WORRY,2018,24,English
32,DENNIS LLOYD,NEVERMIND,2018,24,English
33,FOOL,STRAPPED,2018,24,English
34,TYGA FEAT. OFFSET,TASTE,2018,24,English
35,KHALID & NORMANI,LOVE LIES,2018,24,English
36,POST MALONE FEAT. TY DOLLA $IGN,PSYCHO,2018,24,English
37,FOULI & NAOUI,ZINA,2018,24,Danish
38,ED SHEERAN,PERFECT,2018,24,English
39,KHALID FEAT. TY DOLLA $IGN & 6LACK,OTW,2018,24,English
40,ANNE-MARIE,2002,2018,24,English
1,"SIVAS, NODE & GILLI",OUI,2018,25,Norwegian
2,KESI,KOM OVER,2018,25,Norwegian
3,MALTE EBERT,RATHER BE,2018,25,English
4,POST MALONE,BETTER NOW,2018,25,English
5,XXXTENTACION,SAD!,2018,25,English
6,5 SECONDS OF SUMMER,YOUNGBLOOD,2018,25,English
7,CALVIN HARRIS & DUA LIPA,ONE KISS,2018,25,English
8,CLEAN BANDIT FEAT. DEMI LOVATO,SOLO,2018,25,English
9,TIESTO & DZEKO FEAT. PREME & POST MALONE,JACKIE CHAN,2018,25,English
10,HENNEDUB FEAT. GILLI & LUKAS GRAHAM,HOLDER FAST,2018,25,Danish
11,BRO,SYDPÅ,2018,25,Danish
12,XXXTENTACION,CHANGES,2018,25,English
13,MAROON 5 FEAT. CARDI B,GIRLS LIKE YOU,2018,25,English
14,XXXTENTACION,JOCELYN FLORES,2018,25,English
15,SELENA GOMEZ,BACK TO YOU,2018,25,English
16,JUICE WRLD,LUCID DREAMS,2018,25,English
17,MARTIN GARRIX FEAT. KHALID,OCEAN,2018,25,English
18,ARIANA GRANDE,NO TEARS LEFT TO CRY,2018,25,English
19,XXXTENTACION,MOONLIGHT,2018,25,English
20,"RUDIMENTAL FEAT. JESS GLYNNE, MACKLEMORE",THESE DAYS,2018,25,English
21,A$AP ROCKY,PRAISE THE LORD (DA SHINE),2018,25,English
22,A´TYPISK,VARME TIDER,2018,25,Danish
23,GILLI,MON P´TIT LOUP,2018,25,Danish
24,MOLO,FRYSE,2018,25,Danish
25,SKINZ FEAT. ERICKA JANE,HØJRE OG VENSTRE,2018,25,Danish
26,TYGA FEAT. OFFSET,TASTE,2018,25,English
27,ZK FEAT. SIVAS,DRAMA,2018,25,Danish
28,MARSHMELLO & ANNE-MARIE,FRIENDS,2018,25,English
29,MOLO,UDSIGT,2018,25,Danish
30,CHRISTOPHER,BAD,2018,25,English
31,DRAKE,NICE FOR WHAT,2018,25,English
32,SKINZ,MALIBU,2018,25,Danish
33,"CARDI B, BAD BUNNY & J BALVIN",I LIKE IT,2018,25,English
34,GILLI,FRERO,2018,25,Danish
35,LIL DICKY FEAT. CHRIS BROWN,FREAKY FRIDAY,2018,25,English
36,FOOL,WORRY,2018,25,English
37,ED SHEERAN,PERFECT,2018,25,English
38,MARCO RAHIM FEAT. BRANCO,DROP TOP PORSCHE,2018,25,Danish
39,XXXTENTACION,THE REMEDY FOR A BROKEN HEART (WHY AM I,2018,25,English
40,SHAWN MENDES,IN MY BLOOD,2018,25,English
1,"SIVAS, NODE & GILLI",OUI,2018,26,Norwegian
2,XXXTENTACION,SAD!,2018,26,English
3,KESI,KOM OVER,2018,26,Norwegian
4,CLEAN BANDIT FEAT. DEMI LOVATO,SOLO,2018,26,English
5,POST MALONE,BETTER NOW,2018,26,English
6,5 SECONDS OF SUMMER,YOUNGBLOOD,2018,26,English
7,TIESTO & DZEKO FEAT. PREME & POST MALONE,JACKIE CHAN,2018,26,English
8,XXXTENTACION,CHANGES,2018,26,English
9,CALVIN HARRIS & DUA LIPA,ONE KISS,2018,26,English
10,BRO,GLAD,2018,26,Danish
11,MALTE EBERT,RATHER BE,2018,26,English
12,XXXTENTACION,MOONLIGHT,2018,26,English
13,HENNEDUB FEAT. KESI AND SKINZ,UMAGE,2018,26,Danish
14,HENNEDUB FEAT. GILLI & LUKAS GRAHAM,HOLDER FAST,2018,26,Danish
15,JUICE WRLD,LUCID DREAMS,2018,26,English
16,BRO,SYDPÅ,2018,26,Danish
17,XXXTENTACION,JOCELYN FLORES,2018,26,English
18,TYGA FEAT. OFFSET,TASTE,2018,26,English
19,MAROON 5 FEAT. CARDI B,GIRLS LIKE YOU,2018,26,English
20,SELENA GOMEZ,BACK TO YOU,2018,26,English
21,A$AP ROCKY,PRAISE THE LORD (DA SHINE),2018,26,English
22,SKINZ FEAT. ERICKA JANE,HØJRE OG VENSTRE,2018,26,Danish
23,"RUDIMENTAL FEAT. JESS GLYNNE, MACKLEMORE",THESE DAYS,2018,26,English
24,MARTIN GARRIX FEAT. KHALID,OCEAN,2018,26,English
25,ARIANA GRANDE,NO TEARS LEFT TO CRY,2018,26,English
26,A´TYPISK,VARME TIDER,2018,26,Danish
27,"CARDI B, BAD BUNNY & J BALVIN",I LIKE IT,2018,26,English
28,GILLI,MON P´TIT LOUP,2018,26,Danish
29,FOOL,WORRY,2018,26,English
30,XXXTENTACION,THE REMEDY FOR A BROKEN HEART (WHY AM I,2018,26,English
31,CHRISTOPHER,BAD,2018,26,English
32,CITYBOIS,RING PÅ DIG,2018,26,Danish
33,SKINZ,MALIBU,2018,26,Danish
34,ZK FEAT. SIVAS,DRAMA,2018,26,Danish
35,MARSHMELLO & ANNE-MARIE,FRIENDS,2018,26,English
36,DRAKE,NICE FOR WHAT,2018,26,English
37,LIL DICKY FEAT. CHRIS BROWN,FREAKY FRIDAY,2018,26,English
38,GILLI,FRERO,2018,26,Danish
39,XXXTENTACION FEAT. TRIPPIE REDD,FUCK LOVE,2018,26,English
40,XXXTENTACION,EVERYBODY DIES IN THEIR NIGHTMARES,2018,26,English
1,"SIVAS, NODE & GILLI",OUI,2018,27,Norwegian
2,KESI,KOM OVER,2018,27,Norwegian
3,DRAKE FEAT. MICHAEL JACKSON,DON´T MATTER TO ME,2018,27,English
4,CLEAN BANDIT FEAT. DEMI LOVATO,SOLO,2018,27,English
5,XXXTENTACION,SAD!,2018,27,English
6,5 SECONDS OF SUMMER,YOUNGBLOOD,2018,27,English
7,POST MALONE,BETTER NOW,2018,27,English
8,TIESTO & DZEKO FEAT. PREME & POST MALONE,JACKIE CHAN,2018,27,English
9,CALVIN HARRIS & DUA LIPA,ONE KISS,2018,27,English
10,BRO,GLAD,2018,27,Danish
11,BRO,SYDPÅ,2018,27,Danish
12,JUICE WRLD,LUCID DREAMS,2018,27,English
13,TYGA FEAT. OFFSET,TASTE,2018,27,English
14,HENNEDUB FEAT. GILLI & LUKAS GRAHAM,HOLDER FAST,2018,27,Danish
15,MELLEMFINGAMUZIK,FARTEN,2018,27,Danish
16,MALTE EBERT,RATHER BE,2018,27,English
17,MAROON 5 FEAT. CARDI B,GIRLS LIKE YOU,2018,27,English
18,XXXTENTACION,CHANGES,2018,27,English
19,DRAKE,NONSTOP,2018,27,English
20,DRAKE,NICE FOR WHAT,2018,27,English
21,HENNEDUB FEAT. KESI AND SKINZ,UMAGE,2018,27,Danish
22,SKINZ FEAT. ERICKA JANE,HØJRE OG VENSTRE,2018,27,Danish
23,"CARDI B, BAD BUNNY & J BALVIN",I LIKE IT,2018,27,English
24,MARTIN GARRIX FEAT. KHALID,OCEAN,2018,27,English
25,DRAKE,GOD´S PLAN,2018,27,English
26,"RUDIMENTAL FEAT. JESS GLYNNE, MACKLEMORE",THESE DAYS,2018,27,English
27,XXXTENTACION,MOONLIGHT,2018,27,English
28,ARIANA GRANDE,NO TEARS LEFT TO CRY,2018,27,English
29,A$AP ROCKY,PRAISE THE LORD (DA SHINE),2018,27,English
30,SELENA GOMEZ,BACK TO YOU,2018,27,English
31,A´TYPISK,VARME TIDER,2018,27,Danish
32,GILLI,MON P´TIT LOUP,2018,27,Danish
33,SKINZ,MALIBU,2018,27,Danish
34,ZK FEAT. SIVAS,DRAMA,2018,27,Danish
35,DRAKE,IN MY FEELINGS,2018,27,English
36,XXXTENTACION,JOCELYN FLORES,2018,27,English
37,CHRISTOPHER,BAD,2018,27,English
38,ED SHEERAN,PERFECT,2018,27,English
39,CHRISTOPHER,MONOGAMY,2018,27,English
40,FOOL,WORRY,2018,27,English
1,"SIVAS, NODE & GILLI",OUI,2018,28,Norwegian
2,DRAKE FEAT. MICHAEL JACKSON,DON´T MATTER TO ME,2018,28,English
3,5 SECONDS OF SUMMER,YOUNGBLOOD,2018,28,English
4,KESI,KOM OVER,2018,28,Norwegian
5,CLEAN BANDIT FEAT. DEMI LOVATO,SOLO,2018,28,English
6,TIESTO & DZEKO FEAT. PREME & POST MALONE,JACKIE CHAN,2018,28,English
7,BRO,GLAD,2018,28,Danish
8,POST MALONE,BETTER NOW,2018,28,English
9,CALVIN HARRIS & DUA LIPA,ONE KISS,2018,28,English
10,XXXTENTACION,SAD!,2018,28,English
11,TYGA FEAT. OFFSET,TASTE,2018,28,English
12,MAROON 5 FEAT. CARDI B,GIRLS LIKE YOU,2018,28,English
13,JUICE WRLD,LUCID DREAMS,2018,28,English
14,BRO,SYDPÅ,2018,28,Danish
15,HENNEDUB FEAT. GILLI & LUKAS GRAHAM,HOLDER FAST,2018,28,Danish
16,DRAKE,IN MY FEELINGS,2018,28,English
17,MARTIN GARRIX FEAT. KHALID,OCEAN,2018,28,English
18,"CARDI B, BAD BUNNY & J BALVIN",I LIKE IT,2018,28,English
19,MALTE EBERT,RATHER BE,2018,28,English
20,SKINZ FEAT. ERICKA JANE,HØJRE OG VENSTRE,2018,28,Danish
21,GIGI D´AGOSTINO & DYNORO,IN MY MIND,2018,28,English
22,"RUDIMENTAL FEAT. JESS GLYNNE, MACKLEMORE",THESE DAYS,2018,28,English
23,HENNEDUB FEAT. KESI AND SKINZ,UMAGE,2018,28,Danish
24,DRAKE,NICE FOR WHAT,2018,28,English
25,DRAKE,NONSTOP,2018,28,English
26,MELLEMFINGAMUZIK,FARTEN,2018,28,Danish
27,XXXTENTACION,CHANGES,2018,28,English
28,ARIANA GRANDE,NO TEARS LEFT TO CRY,2018,28,English
29,SELENA GOMEZ,BACK TO YOU,2018,28,English
30,A$AP ROCKY,PRAISE THE LORD (DA SHINE),2018,28,English
31,LOUD LUXURY,BODY,2018,28,English
32,XXXTENTACION,MOONLIGHT,2018,28,English
33,PATTESUTTER,TECHNOPIIK,2018,28,Danish
34,CHRISTOPHER,BAD,2018,28,English
35,ED SHEERAN,PERFECT,2018,28,English
36,KRIS KROSS AMSTERDAM & THE BOY NEXT DOOR,WHENEVER,2018,28,English
37,FOOL,WORRY,2018,28,English
38,JONAS BLUE FEAT. JACK & JACK,RISE,2018,28,English
39,SKINZ,MALIBU,2018,28,Danish
40,MARSHMELLO & ANNE-MARIE,FRIENDS,2018,28,English
1,DRAKE,IN MY FEELINGS,2018,29,English
2,5 SECONDS OF SUMMER,YOUNGBLOOD,2018,29,English
3,"SIVAS, NODE & GILLI",OUI,2018,29,Norwegian
4,DRAKE FEAT. MICHAEL JACKSON,DON´T MATTER TO ME,2018,29,English
5,CLEAN BANDIT FEAT. DEMI LOVATO,SOLO,2018,29,English
6,KESI,KOM OVER,2018,29,Norwegian
7,TIESTO & DZEKO FEAT. PREME & POST MALONE,JACKIE CHAN,2018,29,English
8,BRO,GLAD,2018,29,Danish
9,POST MALONE,BETTER NOW,2018,29,English
10,CALVIN HARRIS & DUA LIPA,ONE KISS,2018,29,English
11,MAROON 5 FEAT. CARDI B,GIRLS LIKE YOU,2018,29,English
12,TYGA FEAT. OFFSET,TASTE,2018,29,English
13,JUICE WRLD,LUCID DREAMS,2018,29,English
14,XXXTENTACION,SAD!,2018,29,English
15,BRO,SYDPÅ,2018,29,Danish
16,"CARDI B, BAD BUNNY & J BALVIN",I LIKE IT,2018,29,English
17,HENNEDUB FEAT. GILLI & LUKAS GRAHAM,HOLDER FAST,2018,29,Danish
18,MARTIN GARRIX FEAT. KHALID,OCEAN,2018,29,English
19,GIGI D´AGOSTINO & DYNORO,IN MY MIND,2018,29,English
20,ARIANA GRANDE,GOD IS A WOMAN,2018,29,English
21,LOUD LUXURY FEAT. BRANDO,BODY,2018,29,English
22,MALTE EBERT,RATHER BE,2018,29,English
23,SKINZ FEAT. ERICKA JANE,HØJRE OG VENSTRE,2018,29,Danish
24,"RUDIMENTAL FEAT. JESS GLYNNE, MACKLEMORE",THESE DAYS,2018,29,English
25,JONAS BLUE FEAT. JACK & JACK,RISE,2018,29,English
26,BENNY JAMZ,SPARK,2018,29,Danish
27,DRAKE,NICE FOR WHAT,2018,29,English
28,ARIANA GRANDE,NO TEARS LEFT TO CRY,2018,29,English
29,HENNEDUB FEAT. KESI AND SKINZ,UMAGE,2018,29,Danish
30,NAVID,RUM BUM BUM,2018,29,Danish
31,FOOL,WORRY,2018,29,English
32,SELENA GOMEZ,BACK TO YOU,2018,29,English
33,CHRISTOPHER,MONOGAMY,2018,29,English
34,KRIS KROSS AMSTERDAM & THE BOY NEXT DOOR,WHENEVER,2018,29,English
35,A$AP ROCKY,PRAISE THE LORD (DA SHINE),2018,29,English
36,ED SHEERAN,PERFECT,2018,29,English
37,DRAKE,NONSTOP,2018,29,English
38,XXXTENTACION,CHANGES,2018,29,English
39,ANNE-MARIE,2002,2018,29,English
40,XXXTENTACION,MOONLIGHT,2018,29,English
1,DRAKE,IN MY FEELINGS,2018,30,English
2,5 SECONDS OF SUMMER,YOUNGBLOOD,2018,30,English
3,"SIVAS, NODE & GILLI",OUI,2018,30,Norwegian
4,DRAKE FEAT. MICHAEL JACKSON,DON´T MATTER TO ME,2018,30,English
5,CLEAN BANDIT FEAT. DEMI LOVATO,SOLO,2018,30,English
6,KESI,KOM OVER,2018,30,Norwegian
7,BRO,GLAD,2018,30,Danish
8,TIESTO & DZEKO FEAT. PREME & POST MALONE,JACKIE CHAN,2018,30,English
9,MAROON 5 FEAT. CARDI B,GIRLS LIKE YOU,2018,30,English
10,POST MALONE,BETTER NOW,2018,30,English
11,CALVIN HARRIS & DUA LIPA,ONE KISS,2018,30,English
12,JUICE WRLD,LUCID DREAMS,2018,30,English
13,TYGA FEAT. OFFSET,TASTE,2018,30,English
14,BRO,SYDPÅ,2018,30,Danish
15,LOUD LUXURY FEAT. BRANDO,BODY,2018,30,English
16,XXXTENTACION,SAD!,2018,30,English
17,GIGI D´AGOSTINO & DYNORO,IN MY MIND,2018,30,English
18,"CARDI B, BAD BUNNY & J BALVIN",I LIKE IT,2018,30,English
19,ARIANA GRANDE,GOD IS A WOMAN,2018,30,English
20,JONAS BLUE FEAT. JACK & JACK,RISE,2018,30,English
21,MARTIN GARRIX FEAT. KHALID,OCEAN,2018,30,English
22,HENNEDUB FEAT. GILLI & LUKAS GRAHAM,HOLDER FAST,2018,30,Danish
23,BENNY BLANCO FEAT. KHALID & HALSEY,EASTSIDE,2018,30,English
24,NAVID,RUM BUM BUM,2018,30,Danish
25,A´TYPISK FEAT. KAKA,SAMMEN ER VI,2018,30,Danish
26,SKINZ FEAT. ERICKA JANE,HØJRE OG VENSTRE,2018,30,Danish
27,FOOL,WORRY,2018,30,English
28,MALTE EBERT,RATHER BE,2018,30,English
29,HENNEDUB FEAT. KESI AND SKINZ,UMAGE,2018,30,Danish
30,"RUDIMENTAL FEAT. JESS GLYNNE, MACKLEMORE",THESE DAYS,2018,30,English
31,ANNE-MARIE,2002,2018,30,English
32,KRIS KROSS AMSTERDAM & THE BOY NEXT DOOR,WHENEVER,2018,30,English
33,DRAKE,NICE FOR WHAT,2018,30,English
34,BENNY JAMZ,SPARK,2018,30,Danish
35,CHRISTOPHER,MONOGAMY,2018,30,English
36,ARIANA GRANDE,NO TEARS LEFT TO CRY,2018,30,English
37,SELENA GOMEZ,BACK TO YOU,2018,30,English
38,A$AP ROCKY,PRAISE THE LORD (DA SHINE),2018,30,English
39,ED SHEERAN,PERFECT,2018,30,English
40,XXXTENTACION,MOONLIGHT,2018,30,English
1,DRAKE,IN MY FEELINGS,2018,31,English
2,"DJ KHALED FEAT. JUSTIN BIEBER, CHANCE TH",NO BRAINER,2018,31,English
3,KESI,EKSTRA,2018,31,Danish
4,5 SECONDS OF SUMMER,YOUNGBLOOD,2018,31,English
5,"SIVAS, NODE & GILLI",OUI,2018,31,Norwegian
6,CLEAN BANDIT FEAT. DEMI LOVATO,SOLO,2018,31,English
7,BRO,GLAD,2018,31,Danish
8,DRAKE FEAT. MICHAEL JACKSON,DON´T MATTER TO ME,2018,31,English
9,TIESTO & DZEKO FEAT. PREME & POST MALONE,JACKIE CHAN,2018,31,English
10,KESI,KOM OVER,2018,31,Norwegian
11,LOUD LUXURY FEAT. BRANDO,BODY,2018,31,English
12,MAROON 5 FEAT. CARDI B,GIRLS LIKE YOU,2018,31,English
13,JUICE WRLD,LUCID DREAMS,2018,31,English
14,TYGA FEAT. OFFSET,TASTE,2018,31,English
15,POST MALONE,BETTER NOW,2018,31,English
16,CALVIN HARRIS & DUA LIPA,ONE KISS,2018,31,English
17,GIGI D´AGOSTINO & DYNORO,IN MY MIND,2018,31,English
18,BENNY BLANCO FEAT. KHALID & HALSEY,EASTSIDE,2018,31,English
19,NAVID,RUM BUM BUM,2018,31,Danish
20,JONAS BLUE FEAT. JACK & JACK,RISE,2018,31,English
21,BRO,SYDPÅ,2018,31,Danish
22,XXXTENTACION,SAD!,2018,31,English
23,6IX9INE FEAT. NICKI MINAJ & MURDA BEATZ,FEFE,2018,31,English
24,"CARDI B, BAD BUNNY & J BALVIN",I LIKE IT,2018,31,English
25,ARIANA GRANDE,GOD IS A WOMAN,2018,31,English
26,MARTIN GARRIX FEAT. KHALID,OCEAN,2018,31,English
27,HENNEDUB FEAT. GILLI & LUKAS GRAHAM,HOLDER FAST,2018,31,Danish
28,FOOL,WORRY,2018,31,English
29,HENNEDUB FEAT. KESI AND SKINZ,UMAGE,2018,31,Danish
30,KRIS KROSS AMSTERDAM & THE BOY NEXT DOOR,WHENEVER,2018,31,English
31,MALTE EBERT,RATHER BE,2018,31,English
32,SKINZ FEAT. ERICKA JANE,HØJRE OG VENSTRE,2018,31,Danish
33,"RUDIMENTAL FEAT. JESS GLYNNE, MACKLEMORE",THESE DAYS,2018,31,English
34,ANNE-MARIE,2002,2018,31,English
35,A´TYPISK FEAT. KAKA,SAMMEN ER VI,2018,31,Danish
36,DRAKE,NICE FOR WHAT,2018,31,English
37,CHRISTOPHER,MONOGAMY,2018,31,English
38,A$AP ROCKY,PRAISE THE LORD (DA SHINE),2018,31,English
